,location,date,ACER,ALNUS,AMBROSIA,ARTEMISIA,BETULA,CANNABACEAE,CARPINUS,CELTIS,CHENOP/AMAR.,CORYLUS,CUPRESS/TAXA.,FAGUS,FRAXINUS,JUGLANS,MORACEAE,PINACEAE,PLANTAGO,PLATANUS,POACEAE,POPULUS,QUERCUS,RUMEX,SALIX,TILIA,ULMACEAE,URTICACEAE
427,БЕОГРАД - НОВИ БЕОГРАД,2016-07-13,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,22,0,0,0,0,0,0,68
428,БЕОГРАД - НОВИ БЕОГРАД,2016-07-14,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,7,0,19,0,0,0,0,0,0,37
429,БЕОГРАД - НОВИ БЕОГРАД,2016-07-15,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24
430,БЕОГРАД - НОВИ БЕОГРАД,2016-07-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6
431,БЕОГРАД - НОВИ БЕОГРАД,2016-07-17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,30
432,БЕОГРАД - НОВИ БЕОГРАД,2016-07-18,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,14,0,0,0,0,0,0,64
433,БЕОГРАД - НОВИ БЕОГРАД,2016-07-19,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,32
434,БЕОГРАД - НОВИ БЕОГРАД,2016-07-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,2,0,0,0,167
435,БЕОГРАД - НОВИ БЕОГРАД,2016-07-21,0,0,1,2,0,5,0,0,1,0,0,0,0,0,0,0,6,0,9,0,0,0,0,1,0,98
436,БЕОГРАД - НОВИ БЕОГРАД,2016-07-22,0,0,1,6,0,0,0,0,2,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,112
437,БЕОГРАД - НОВИ БЕОГРАД,2016-07-23,0,0,1,4,0,1,0,0,1,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,53
438,БЕОГРАД - НОВИ БЕОГРАД,2016-07-24,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,72
439,БЕОГРАД - НОВИ БЕОГРАД,2016-07-25,0,0,2,4,0,1,0,0,2,0,0,0,0,0,0,0,3,0,9,0,0,0,0,2,0,62
440,БЕОГРАД - НОВИ БЕОГРАД,2016-07-26,0,0,1,2,0,2,0,0,1,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,67
441,БЕОГРАД - НОВИ БЕОГРАД,2016-07-27,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,161
442,БЕОГРАД - НОВИ БЕОГРАД,2016-07-28,0,0,2,9,0,1,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,84
443,БЕОГРАД - НОВИ БЕОГРАД,2016-07-29,0,0,3,4,0,1,0,0,1,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,89
444,БЕОГРАД - НОВИ БЕОГРАД,2016-07-30,0,0,1,6,0,3,0,0,1,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,184
445,БЕОГРАД - НОВИ БЕОГРАД,2016-07-31,0,0,0,25,0,4,0,0,0,0,0,0,0,0,0,0,5,0,59,0,0,0,0,0,0,166
446,БЕОГРАД - НОВИ БЕОГРАД,2016-08-01,0,0,18,27,0,0,0,0,3,0,0,0,0,0,0,0,8,0,26,0,0,0,0,0,0,95
447,БЕОГРАД - НОВИ БЕОГРАД,2016-08-02,0,0,6,1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,36
448,БЕОГРАД - НОВИ БЕОГРАД,2016-08-03,0,0,9,14,0,7,0,0,4,0,0,0,0,0,0,0,2,0,11,0,0,0,0,0,0,175
449,БЕОГРАД - НОВИ БЕОГРАД,2016-08-04,0,0,6,16,0,4,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,53
450,БЕОГРАД - НОВИ БЕОГРАД,2016-08-05,0,0,6,34,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,45
451,БЕОГРАД - НОВИ БЕОГРАД,2016-08-06,0,0,16,4,0,10,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,54
452,БЕОГРАД - НОВИ БЕОГРАД,2016-08-07,0,0,14,28,0,4,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,60
453,БЕОГРАД - НОВИ БЕОГРАД,2016-08-08,0,0,4,9,0,1,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,66
454,БЕОГРАД - НОВИ БЕОГРАД,2016-08-09,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,34
455,БЕОГРАД - НОВИ БЕОГРАД,2016-08-10,0,0,9,21,0,4,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,25
456,БЕОГРАД - НОВИ БЕОГРАД,2016-08-11,0,0,25,6,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9
457,БЕОГРАД - НОВИ БЕОГРАД,2016-08-12,0,0,37,16,0,31,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,124
458,БЕОГРАД - НОВИ БЕОГРАД,2016-08-13,0,0,45,37,0,21,0,0,5,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,164
459,БЕОГРАД - НОВИ БЕОГРАД,2016-08-14,0,0,67,24,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91
460,БЕОГРАД - НОВИ БЕОГРАД,2016-08-15,0,0,17,13,0,6,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,158
461,БЕОГРАД - НОВИ БЕОГРАД,2016-08-16,0,0,14,2,0,6,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,66
462,БЕОГРАД - НОВИ БЕОГРАД,2016-08-17,0,0,19,3,0,6,0,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,52
463,БЕОГРАД - НОВИ БЕОГРАД,2016-08-18,0,0,20,3,0,9,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,42
464,БЕОГРАД - НОВИ БЕОГРАД,2016-08-19,0,0,20,11,0,31,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,35
465,БЕОГРАД - НОВИ БЕОГРАД,2016-08-20,0,0,38,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,51
466,БЕОГРАД - НОВИ БЕОГРАД,2016-08-21,0,0,41,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,48
467,БЕОГРАД - НОВИ БЕОГРАД,2016-08-22,0,0,125,4,0,18,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,14
468,БЕОГРАД - НОВИ БЕОГРАД,2016-08-23,0,0,143,0,0,11,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,42
469,БЕОГРАД - НОВИ БЕОГРАД,2016-08-24,0,0,92,1,0,10,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,117
470,БЕОГРАД - НОВИ БЕОГРАД,2016-08-25,0,0,81,0,0,5,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,93
471,БЕОГРАД - НОВИ БЕОГРАД,2016-08-26,0,0,68,0,0,5,0,0,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,55
472,БЕОГРАД - НОВИ БЕОГРАД,2016-08-27,0,0,90,1,0,8,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,61
473,БЕОГРАД - НОВИ БЕОГРАД,2016-08-28,0,0,43,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,40
474,БЕОГРАД - НОВИ БЕОГРАД,2016-08-29,0,0,65,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,27
475,БЕОГРАД - НОВИ БЕОГРАД,2016-08-30,0,0,80,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,13
476,БЕОГРАД - НОВИ БЕОГРАД,2016-08-31,0,0,112,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,15
477,БЕОГРАД - НОВИ БЕОГРАД,2016-09-01,0,0,93,1,0,5,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,20
478,БЕОГРАД - НОВИ БЕОГРАД,2016-09-02,0,0,101,0,0,3,0,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,17
479,БЕОГРАД - НОВИ БЕОГРАД,2016-09-03,0,0,86,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,7
480,БЕОГРАД - НОВИ БЕОГРАД,2016-09-04,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8
481,БЕОГРАД - НОВИ БЕОГРАД,2016-09-05,0,0,49,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
482,БЕОГРАД - НОВИ БЕОГРАД,2016-09-06,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6
483,БЕОГРАД - НОВИ БЕОГРАД,2016-09-07,0,0,180,6,0,1,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
484,БЕОГРАД - НОВИ БЕОГРАД,2016-09-08,0,0,318,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,13,0,0,0,0,0,0,3
485,БЕОГРАД - НОВИ БЕОГРАД,2016-09-09,0,0,251,4,0,0,0,0,3,0,0,0,0,0,0,0,1,0,4,0,0,1,0,0,0,6
486,БЕОГРАД - НОВИ БЕОГРАД,2016-09-10,0,0,30,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
487,БЕОГРАД - НОВИ БЕОГРАД,2016-09-11,0,0,56,5,0,3,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,6
488,БЕОГРАД - НОВИ БЕОГРАД,2016-09-12,0,0,42,19,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7
489,БЕОГРАД - НОВИ БЕОГРАД,2016-09-13,0,0,25,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10
490,БЕОГРАД - НОВИ БЕОГРАД,2016-09-14,0,0,97,8,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
491,БЕОГРАД - НОВИ БЕОГРАД,2016-09-15,0,0,129,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,6
492,БЕОГРАД - НОВИ БЕОГРАД,2016-09-16,0,0,60,9,0,3,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,19
493,БЕОГРАД - НОВИ БЕОГРАД,2016-09-17,0,0,85,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4
494,БЕОГРАД - НОВИ БЕОГРАД,2016-09-18,0,0,22,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,0,0,0,3
495,БЕОГРАД - НОВИ БЕОГРАД,2016-09-19,0,0,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
496,БЕОГРАД - НОВИ БЕОГРАД,2016-09-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497,БЕОГРАД - НОВИ БЕОГРАД,2016-09-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,БЕОГРАД - НОВИ БЕОГРАД,2016-09-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,БЕОГРАД - НОВИ БЕОГРАД,2016-09-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,БЕОГРАД - НОВИ БЕОГРАД,2016-09-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,БЕОГРАД - НОВИ БЕОГРАД,2016-09-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502,БЕОГРАД - НОВИ БЕОГРАД,2016-09-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503,БЕОГРАД - НОВИ БЕОГРАД,2016-09-27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
504,БЕОГРАД - НОВИ БЕОГРАД,2016-09-28,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
505,БЕОГРАД - НОВИ БЕОГРАД,2016-09-29,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,0,2
506,БЕОГРАД - НОВИ БЕОГРАД,2016-09-30,0,0,8,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5
507,БЕОГРАД - НОВИ БЕОГРАД,2016-10-01,0,0,8,3,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4
508,БЕОГРАД - НОВИ БЕОГРАД,2016-10-02,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1
509,БЕОГРАД - НОВИ БЕОГРАД,2016-10-03,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
510,БЕОГРАД - НОВИ БЕОГРАД,2016-10-04,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,4,0,0,0,0,0,0,0
511,БЕОГРАД - НОВИ БЕОГРАД,2016-10-05,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,1,0,0,0,0,0,0,1
512,БЕОГРАД - НОВИ БЕОГРАД,2016-10-06,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,1
513,БЕОГРАД - НОВИ БЕОГРАД,2016-10-07,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0
514,БЕОГРАД - НОВИ БЕОГРАД,2016-10-08,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,1,0,0,0,0,0,0,0
515,БЕОГРАД - НОВИ БЕОГРАД,2016-10-09,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516,БЕОГРАД - НОВИ БЕОГРАД,2016-10-10,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
517,БЕОГРАД - НОВИ БЕОГРАД,2016-10-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
518,БЕОГРАД - НОВИ БЕОГРАД,2016-10-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
519,БЕОГРАД - НОВИ БЕОГРАД,2016-10-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0
520,БЕОГРАД - НОВИ БЕОГРАД,2016-10-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,2
521,БЕОГРАД - НОВИ БЕОГРАД,2016-10-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
522,БЕОГРАД - НОВИ БЕОГРАД,2016-10-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
523,БЕОГРАД - НОВИ БЕОГРАД,2016-10-17,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1
524,БЕОГРАД - НОВИ БЕОГРАД,2016-10-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,БЕОГРАД - НОВИ БЕОГРАД,2016-10-19,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2
526,БЕОГРАД - НОВИ БЕОГРАД,2016-10-20,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,2
527,БЕОГРАД - НОВИ БЕОГРАД,2016-10-21,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1
528,БЕОГРАД - НОВИ БЕОГРАД,2016-10-22,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
529,БЕОГРАД - НОВИ БЕОГРАД,2016-10-23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1
530,БЕОГРАД - НОВИ БЕОГРАД,2016-10-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1
531,БЕОГРАД - НОВИ БЕОГРАД,2016-10-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
532,БЕОГРАД - НОВИ БЕОГРАД,2016-10-26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533,БЕОГРАД - НОВИ БЕОГРАД,2016-10-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
534,БЕОГРАД - НОВИ БЕОГРАД,2016-10-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
535,БЕОГРАД - НОВИ БЕОГРАД,2016-10-29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,БЕОГРАД - НОВИ БЕОГРАД,2016-10-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537,БЕОГРАД - НОВИ БЕОГРАД,2016-10-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1263,ВРШАЦ,2016-02-01,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1264,ВРШАЦ,2016-02-02,0,1,0,0,0,0,0,0,0,36,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1265,ВРШАЦ,2016-02-03,0,24,0,0,0,0,0,0,0,108,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1266,ВРШАЦ,2016-02-04,0,1,0,0,0,0,0,0,0,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1267,ВРШАЦ,2016-02-05,0,5,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1268,ВРШАЦ,2016-02-06,0,1,0,0,0,0,0,0,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1269,ВРШАЦ,2016-02-07,0,3,0,0,0,0,0,0,0,62,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1270,ВРШАЦ,2016-02-08,0,3,0,0,1,0,0,0,0,43,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1271,ВРШАЦ,2016-02-09,0,49,0,0,2,0,0,0,0,89,17,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0
1272,ВРШАЦ,2016-02-10,0,16,0,0,0,0,0,0,0,49,111,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0
1273,ВРШАЦ,2016-02-11,0,14,0,0,0,0,0,0,0,7,3,0,15,0,0,0,0,0,0,1,0,0,0,0,4,0
1274,ВРШАЦ,2016-02-12,0,26,0,0,0,0,0,0,0,26,3,0,1,0,0,0,0,0,0,1,0,0,0,0,10,0
1275,ВРШАЦ,2016-02-13,0,10,0,0,1,0,0,0,0,10,5,0,17,0,0,0,0,0,0,1,0,0,0,0,4,0
1276,ВРШАЦ,2016-02-14,0,104,0,0,0,0,0,0,0,74,415,0,27,0,0,0,0,0,0,12,0,0,0,0,45,0
1277,ВРШАЦ,2016-02-15,0,40,0,0,0,0,0,0,0,27,158,0,1,0,0,0,0,0,0,3,0,0,0,0,9,0
1278,ВРШАЦ,2016-02-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1279,ВРШАЦ,2016-02-17,0,112,0,0,0,0,0,0,0,22,166,0,2,0,0,0,0,0,0,21,0,0,0,0,5,0
1280,ВРШАЦ,2016-02-18,0,32,0,0,0,0,0,0,0,5,1,0,3,0,0,0,0,0,0,2,0,0,0,0,2,0
1281,ВРШАЦ,2016-02-19,0,9,0,0,0,0,0,0,0,1,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1282,ВРШАЦ,2016-02-20,0,17,0,0,0,0,0,0,0,7,3,0,11,0,0,0,0,0,0,3,0,0,4,0,17,0
1283,ВРШАЦ,2016-02-21,0,5,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,2,0,0,0,0,4,0
1284,ВРШАЦ,2016-02-22,1,3,0,0,1,0,0,0,0,2,325,0,23,0,0,0,0,0,0,8,0,0,2,0,63,0
1285,ВРШАЦ,2016-02-23,0,10,0,0,0,0,4,0,0,14,48,0,28,0,0,0,0,0,0,17,0,0,2,0,52,0
1286,ВРШАЦ,2016-02-24,0,7,0,0,0,0,0,0,0,1,10,0,9,0,0,0,0,0,0,1,0,0,0,0,3,0
1287,ВРШАЦ,2016-02-25,4,15,0,0,0,0,3,0,0,5,25,0,8,0,0,0,0,0,0,14,0,0,1,0,32,0
1288,ВРШАЦ,2016-02-26,1,9,0,0,0,0,1,0,0,3,5,0,2,0,0,0,0,0,0,1,0,0,0,0,8,0
1289,ВРШАЦ,2016-02-27,0,3,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0
1290,ВРШАЦ,2016-02-28,0,15,0,0,1,0,2,0,0,0,8,0,3,0,0,0,0,0,0,8,0,0,3,0,7,0
1291,ВРШАЦ,2016-02-29,3,3,0,0,0,0,1,0,0,3,62,0,2,0,0,0,0,0,0,17,0,0,1,0,44,0
1292,ВРШАЦ,2016-03-01,1,0,0,0,0,0,0,0,0,0,111,0,5,0,0,0,0,0,0,17,0,0,0,0,5,0
1293,ВРШАЦ,2016-03-02,1,0,0,0,0,0,1,0,0,1,307,0,3,0,0,0,0,0,0,22,0,0,3,0,2,0
1294,ВРШАЦ,2016-03-03,1,0,0,0,0,0,9,0,0,0,446,0,9,0,0,0,0,0,0,27,0,0,1,0,3,0
1295,ВРШАЦ,2016-03-04,1,0,0,0,0,0,1,0,0,0,38,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0
1296,ВРШАЦ,2016-03-05,1,1,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,6,0,0,1,0,2,0
1297,ВРШАЦ,2016-03-06,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0
1298,ВРШАЦ,2016-03-07,3,0,0,0,0,0,3,0,0,0,21,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
1299,ВРШАЦ,2016-03-08,1,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1300,ВРШАЦ,2016-03-09,3,1,0,0,0,0,66,0,0,0,6,0,0,0,0,0,0,0,0,8,0,0,2,0,2,0
1301,ВРШАЦ,2016-03-10,4,1,0,0,0,0,14,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0
1302,ВРШАЦ,2016-03-11,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1303,ВРШАЦ,2016-03-12,13,0,0,0,0,0,41,0,0,0,14,0,1,0,0,0,0,0,0,10,0,0,13,0,1,0
1304,ВРШАЦ,2016-03-13,10,0,0,0,0,0,47,0,0,0,6,0,0,0,0,0,0,0,0,10,0,0,3,0,6,0
1305,ВРШАЦ,2016-03-14,12,14,0,0,2,0,58,0,0,1,3,0,0,0,0,0,0,0,0,7,0,0,6,0,3,0
1306,ВРШАЦ,2016-03-15,22,36,0,0,3,0,43,0,0,16,7,0,0,0,0,0,0,0,0,17,15,0,5,0,1,0
1307,ВРШАЦ,2016-03-16,3,5,0,0,1,0,29,0,0,0,1,0,0,0,0,0,0,0,0,6,11,0,10,0,1,0
1308,ВРШАЦ,2016-03-17,4,1,0,0,0,0,8,0,0,0,3,0,1,0,0,0,0,0,0,3,2,0,8,0,1,0
1309,ВРШАЦ,2016-03-18,23,1,0,0,0,0,6,0,0,1,1,0,1,0,0,0,0,0,0,9,4,0,3,0,3,0
1310,ВРШАЦ,2016-03-19,6,84,0,0,1,0,12,0,0,16,30,0,3,0,0,0,0,0,0,17,12,0,10,0,3,0
1311,ВРШАЦ,2016-03-20,46,23,0,0,2,0,23,0,0,15,67,0,1,0,0,0,0,0,0,19,14,0,3,0,6,0
1312,ВРШАЦ,2016-03-21,60,5,0,0,1,0,63,0,0,12,43,0,0,0,0,0,0,0,0,10,1,0,2,0,3,0
1313,ВРШАЦ,2016-03-22,1,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1314,ВРШАЦ,2016-03-23,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1315,ВРШАЦ,2016-03-24,2,0,0,0,2,0,26,0,0,0,6,0,0,0,0,0,0,0,0,3,2,0,6,0,0,0
1316,ВРШАЦ,2016-03-25,26,0,0,0,0,0,57,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0
1317,ВРШАЦ,2016-03-26,226,0,0,0,1,0,27,0,0,2,3,0,5,0,0,0,0,0,0,3,2,0,3,0,0,0
1318,ВРШАЦ,2016-03-27,23,0,0,0,0,0,1,0,0,1,5,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
1319,ВРШАЦ,2016-03-28,40,1,0,0,13,0,17,0,0,0,7,0,1,1,0,0,0,0,0,1,5,0,6,0,3,0
1320,ВРШАЦ,2016-03-29,28,0,0,0,19,0,82,0,0,0,3,0,1,1,0,0,0,0,1,3,3,0,1,0,2,0
1321,ВРШАЦ,2016-03-30,23,1,0,0,304,0,593,0,0,0,6,0,6,6,0,1,0,0,3,8,14,0,6,0,5,0
1322,ВРШАЦ,2016-03-31,35,1,0,0,492,0,471,0,0,1,41,0,16,6,0,2,0,0,0,16,19,0,27,0,5,0
1323,ВРШАЦ,2016-04-01,57,0,0,0,417,0,511,0,0,0,5,0,47,2,0,0,0,0,0,8,42,0,64,0,1,0
1324,ВРШАЦ,2016-04-02,13,2,0,0,230,0,228,0,0,2,0,0,12,6,0,1,0,0,4,3,30,0,8,0,2,0
1325,ВРШАЦ,2016-04-03,52,0,0,0,131,0,1143,0,0,0,6,0,12,6,0,0,0,0,0,0,32,0,14,0,0,0
